550, 48158.121242
551, 48158.154031
552, 48158.188600
553, 48158.220927
554, 48158.254233
555, 48158.288024
556, 48158.321451
557, 48158.354927
558, 48158.388825
559, 48158.420973
560, 48158.456798
561, 48158.487953
562, 48158.521076
563, 48158.554606
564, 48158.587891
565, 48158.621021
566, 48158.655124
567, 48158.687927
568, 48158.721327
569, 48158.754887
570, 48158.788494
571, 48158.824687
572, 48158.855617
573, 48158.889369
574, 48158.923357
575, 48158.956985
576, 48158.992836
577, 48159.023471
578, 48159.057343
579, 48159.090714
580, 48159.124741
581, 48159.158543
582, 48159.191461
583, 48159.225262
584, 48159.258733
585, 48159.292449
586, 48159.325782
587, 48159.360382
588, 48159.394462
589, 48159.426433
590, 48159.460155
